/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004133.907886_rgb.jpg,3103,3258,3150,3330,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004133.907886_rgb.jpg,4897,287,4947,327,unknown_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004133.907886_rgb.jpg,5002,1948,5081,1986,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004133.907886_rgb.jpg,5809,1101,5848,1159,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004343.907514_rgb.jpg,4330,683,4384,720,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004343.907514_rgb.jpg,4344,617,4379,673,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004343.907514_rgb.jpg,5664,1669,5725,1717,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004343.907514_rgb.jpg,5586,1731,5635,1782,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004343.907514_rgb.jpg,5486,1687,5526,1756,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004343.907514_rgb.jpg,5598,1641,5658,1688,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004343.907514_rgb.jpg,5552,3053,5601,3098,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004343.907514_rgb.jpg,5477,3200,5535,3237,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004343.907514_rgb.jpg,4316,595,4343,647,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004343.907514_rgb.jpg,4271,616,4307,669,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004343.907514_rgb.jpg,5560,1705,5600,1758,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004343.907514_rgb.jpg,5552,1637,5592,1690,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004343.907514_rgb.jpg,5623,1696,5658,1735,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004343.907514_rgb.jpg,5600,1598,5655,1640,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_004343.907514_rgb.jpg,5537,3115,5586,3160,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_010217.050262_rgb.jpg,2879,3890,2918,3954,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_010217.050262_rgb.jpg,3506,1141,3576,1172,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_010217.050262_rgb.jpg,3428,1305,3505,1342,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_010217.050262_rgb.jpg,3561,2272,3639,2324,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_010217.050262_rgb.jpg,3891,2837,3961,2882,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_010217.050262_rgb.jpg,3909,2916,3970,2975,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_010217.050262_rgb.jpg,3958,3004,3988,3067,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_010217.050262_rgb.jpg,3305,1277,3379,1331,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_010217.050262_rgb.jpg,3719,2341,3793,2381,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_010250.256311_rgb.jpg,263,579,337,619,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_010250.256311_rgb.jpg,199,661,287,694,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_010250.256311_rgb.jpg,112,710,157,768,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_010250.256311_rgb.jpg,0,2592,72,2685,bearded_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_010250.256311_rgb.jpg,0,569,14,603,unknown_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_012529.917294_rgb.jpg,5375,3190,5434,3253,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_012529.917294_rgb.jpg,5492,3234,5568,3293,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_012549.107060_rgb.jpg,4389,1397,4432,1490,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_012847.759791_rgb.jpg,39,2038,80,2099,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_002210.662508_rgb.jpg,5971,825,6038,861,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_002248.912398_rgb.jpg,1489,482,1530,515,unknown_pup
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_002330.162194_rgb.jpg,586,259,639,308,unknown_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_002330.162194_rgb.jpg,620,250,655,282,unknown_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_002337.662130_rgb.jpg,4112,2490,4148,2556,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_002337.662130_rgb.jpg,4139,2470,4170,2525,ringed_pup
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_002337.662130_rgb.jpg,4167,2517,4213,2563,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_003248.159858_rgb.jpg,5511,1561,5564,1619,unknown_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_003248.159858_rgb.jpg,5750,4168,5812,4203,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_003514.409402_rgb.jpg,4901,371,4968,404,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_004013.908184_rgb.jpg,1588,869,1628,909,unknown_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_004158.407787_rgb.jpg,6117,3113,6194,3154,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_010237.737776_rgb.jpg,4110,2088,4164,2153,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_010237.737776_rgb.jpg,4801,907,4847,969,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_010237.737776_rgb.jpg,5245,3024,5317,3078,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_010237.737776_rgb.jpg,5156,3927,5231,3967,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_010237.737776_rgb.jpg,5936,203,5972,267,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_010237.737776_rgb.jpg,5592,689,5644,731,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_010237.737776_rgb.jpg,6285,1907,6322,1973,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_010237.737776_rgb.jpg,4599,1000,4667,1033,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_L_20190510_012516.745657_rgb.jpg,1694,2566,1723,2610,unknown_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl05_C_20190510_053940.910395_rgb.jpg,1272,2425,1333,2462,unknown_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl05_C_20190510_053940.910395_rgb.jpg,1801,475,1836,544,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl05_C_20190510_053940.910395_rgb.jpg,5297,1509,5351,1572,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl05_C_20190510_054028.964391_rgb.jpg,316,3387,355,3454,unknown_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl05_L_20190510_045648.535523_rgb.jpg,4824,228,4885,287,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl05_L_20190510_045648.535523_rgb.jpg,5005,2396,5085,2430,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl05_L_20190510_050944.442116_rgb.jpg,4187,1428,4235,1472,unknown_pup
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl06_C_20190510_224527.627601_rgb.jpg,3352,0,3393,47,unknown_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl06_L_20190510_222100.272273_rgb.jpg,3463,2936,3511,3005,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl06_L_20190510_222100.272273_rgb.jpg,3564,2988,3633,3038,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl06_L_20190510_222100.272273_rgb.jpg,3388,3243,3464,3289,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl06_L_20190510_222100.272273_rgb.jpg,3592,3146,3639,3208,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl06_L_20190510_222100.272273_rgb.jpg,3501,3184,3560,3245,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl06_L_20190510_222100.272273_rgb.jpg,3437,3050,3484,3106,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl06_L_20190510_222100.272273_rgb.jpg,3595,3229,3662,3267,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl06_L_20190510_222100.272273_rgb.jpg,3601,3124,3676,3158,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl06_L_20190510_231404.640455_rgb.jpg,1450,1520,1511,1555,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl06_L_20190510_232254.585695_rgb.jpg,3150,1967,3194,2005,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl06_L_20190510_232646.388310_rgb.jpg,4686,2911,4729,2994,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl06_L_20190510_232646.388310_rgb.jpg,4670,2857,4717,2893,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl06_L_20190510_232646.388310_rgb.jpg,4619,2892,4666,2970,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190511_235332.018376_rgb.jpg,5408,497,5458,581,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190511_235332.018376_rgb.jpg,5507,2309,5562,2382,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190511_235332.018376_rgb.jpg,5647,1805,5704,1855,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190511_235332.018376_rgb.jpg,522,2313,559,2378,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190511_235332.018376_rgb.jpg,5924,3123,5974,3186,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190511_235332.018376_rgb.jpg,5739,3148,5778,3225,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190511_235332.018376_rgb.jpg,2611,2975,2655,3043,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190511_235332.018376_rgb.jpg,5108,1489,5182,1524,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190511_235425.555687_rgb.jpg,5374,3064,5430,3124,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_000048.277490_rgb.jpg,3204,3113,3238,3185,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_000048.277490_rgb.jpg,1145,2639,1195,2709,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_000048.277490_rgb.jpg,4009,2713,4047,2780,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_000048.277490_rgb.jpg,526,176,602,233,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_000048.277490_rgb.jpg,3518,3732,3571,3811,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_000048.277490_rgb.jpg,4924,2475,4999,2519,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_000048.277490_rgb.jpg,993,1030,1072,1071,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_000048.277490_rgb.jpg,3899,3880,3967,3927,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_001209.558451_rgb.jpg,1848,479,1900,537,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_001209.558451_rgb.jpg,3419,2248,3489,2292,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_001209.558451_rgb.jpg,5225,3004,5260,3068,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_001209.558451_rgb.jpg,3505,3112,3562,3179,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_001209.558451_rgb.jpg,5211,2908,5293,2948,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_001209.558451_rgb.jpg,4493,4059,4543,4113,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_005936.527905_rgb.jpg,612,3993,654,4057,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_005936.527905_rgb.jpg,2430,1243,2495,1276,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_005936.527905_rgb.jpg,2574,1200,2604,1260,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_005936.527905_rgb.jpg,571,3947,646,3986,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_005936.527905_rgb.jpg,2472,1144,2506,1210,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_005936.527905_rgb.jpg,337,4169,401,4228,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_005936.527905_rgb.jpg,2478,1205,2533,1234,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_005936.527905_rgb.jpg,447,4097,489,4174,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_C_20190512_005936.527905_rgb.jpg,348,4350,390,4384,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190511_232628.187115_rgb.jpg,1802,3207,1888,3285,bearded_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190511_232628.187115_rgb.jpg,1966,2937,2072,2994,unknown_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190511_232628.187115_rgb.jpg,5538,4167,5617,4275,bearded_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190511_232958.926880_rgb.jpg,1948,3418,1985,3486,unknown_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190511_232958.926880_rgb.jpg,1882,3343,1922,3405,unknown_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190511_234345.972426_rgb.jpg,702,2204,734,2263,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190511_235332.018376_rgb.jpg,2878,2048,2939,2088,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190511_235332.018376_rgb.jpg,3803,4312,3837,4381,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190512_000056.120860_rgb.jpg,4415,2180,4453,2245,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190512_000058.255187_rgb.jpg,520,4018,563,4084,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190512_000101.102878_rgb.jpg,3071,175,3107,237,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190512_000101.102878_rgb.jpg,3101,200,3146,237,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190512_001427.243777_rgb.jpg,1005,3697,1036,3761,unknown_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190512_001427.243777_rgb.jpg,991,3082,1036,3149,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190512_004157.977705_rgb.jpg,1366,2687,1397,2744,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190512_004157.977705_rgb.jpg,5754,1223,5810,1263,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190512_004157.977705_rgb.jpg,1404,2665,1430,2728,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190512_004157.977705_rgb.jpg,1309,2718,1342,2776,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190512_004157.977705_rgb.jpg,5787,1201,5847,1230,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190512_004157.977705_rgb.jpg,1295,2623,1336,2680,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190512_004159.845988_rgb.jpg,3113,762,3166,815,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/polar_bear_2019_fl07_L_20190512_010530.949296_rgb.jpg,5635,849,5672,906,ringed_seal
